PD1,PD2
-3.153277000000000108e+00,-3.240253000000000050e+00
-3.101700999999999819e+00,-3.246357000000000159e+00
-3.118485999999999869e+00,-3.262837000000000209e+00
-3.108414999999999928e+00,-3.263447000000000209e+00
-3.114519000000000037e+00,-3.288777000000000061e+00
-3.146562999999999999e+00,-3.284504000000000090e+00
-3.134355999999999920e+00,-3.274128000000000149e+00
-3.129167999999999950e+00,-3.295186000000000170e+00
-3.107804999999999929e+00,-3.297016999999999864e+00
-3.130999000000000088e+00,-3.292743999999999893e+00
-3.126116000000000117e+00,-3.287555999999999923e+00
-3.109026000000000067e+00,-3.327840000000000131e+00
-3.127031000000000116e+00,-3.287555999999999923e+00
-3.135575999999999919e+00,-3.297626999999999864e+00
-3.124894999999999978e+00,-3.294881000000000171e+00
-3.127946999999999811e+00,-3.282672999999999952e+00
-3.142901000000000167e+00,-3.313191000000000219e+00
-3.108721000000000068e+00,-3.288472000000000062e+00
-3.137102000000000057e+00,-3.315023000000000053e+00
-3.145341999999999860e+00,-3.283589000000000091e+00
-3.127031000000000116e+00,-3.313191000000000219e+00
-3.134050999999999920e+00,-3.308918999999999944e+00
-3.139848999999999890e+00,-3.320211000000000023e+00
-3.158465000000000078e+00,-3.318379000000000190e+00
-3.156022999999999801e+00,-3.318684999999999885e+00
-3.169146000000000019e+00,-3.316854000000000191e+00
-3.180743000000000098e+00,-3.338216000000000072e+00
-3.171587999999999852e+00,-3.324177999999999855e+00
-3.156328999999999940e+00,-3.296101000000000170e+00
-3.123979999999999979e+00,-3.343709000000000042e+00
-3.142596000000000167e+00,-3.307087999999999806e+00
-3.154497999999999802e+00,-3.300984000000000140e+00
-3.147172999999999998e+00,-3.343709000000000042e+00
-3.155717999999999801e+00,-3.312886000000000220e+00
-3.158160000000000078e+00,-3.322652000000000161e+00
-3.154192000000000107e+00,-3.317769000000000190e+00
-3.128251999999999811e+00,-3.343099000000000043e+00
-3.164263000000000048e+00,-3.359274000000000093e+00
-3.168231000000000019e+00,-3.346455999999999875e+00
-3.161516999999999911e+00,-3.336994999999999933e+00
-3.167619999999999880e+00,-3.341267999999999905e+00
-3.141070000000000029e+00,-3.359884000000000093e+00
-3.151445999999999970e+00,-3.319294999999999884e+00
-3.168536000000000019e+00,-3.359274000000000093e+00
-3.152360999999999969e+00,-3.334858999999999796e+00
-3.153277000000000108e+00,-3.369038999999999895e+00
-3.153887000000000107e+00,-3.355611999999999817e+00
-3.133744999999999781e+00,-3.319599999999999884e+00
-3.155412999999999801e+00,-3.326618999999999993e+00
-3.134660999999999920e+00,-3.310750000000000082e+00
-3.154192000000000107e+00,-3.321431000000000022e+00
-3.130694000000000088e+00,-3.346150999999999875e+00
-3.149004000000000136e+00,-3.337911000000000072e+00
-3.127946999999999811e+00,-3.343099000000000043e+00
-3.114519000000000037e+00,-3.336384999999999934e+00
-3.155717999999999801e+00,-3.337301000000000073e+00
-3.163958000000000048e+00,-3.336994999999999933e+00
-3.161211999999999911e+00,-3.358967999999999954e+00
-3.148089000000000137e+00,-3.366293000000000202e+00
-3.165789000000000186e+00,-3.350118000000000151e+00
-3.172807999999999851e+00,-3.350423000000000151e+00
-3.176165000000000127e+00,-3.359884000000000093e+00
-3.147172999999999998e+00,-3.342794000000000043e+00
-3.139238999999999891e+00,-3.343709000000000042e+00
-3.155107999999999802e+00,-3.335469999999999935e+00
-3.161821999999999910e+00,-3.329365999999999826e+00
-3.177995999999999821e+00,-3.347065999999999875e+00
-3.153277000000000108e+00,-3.305257000000000112e+00
-3.158770000000000078e+00,-3.355306000000000122e+00
-3.125504999999999978e+00,-3.347677000000000014e+00
-3.139238999999999891e+00,-3.349203000000000152e+00
-3.172502999999999851e+00,-3.317159000000000191e+00
-3.195697000000000010e+00,-3.351643999999999846e+00
-3.151445999999999970e+00,-3.343709000000000042e+00
-3.168231000000000019e+00,-3.314411999999999914e+00
-3.133744999999999781e+00,-3.330586999999999964e+00
-3.154192000000000107e+00,-3.340352000000000210e+00
-3.141680000000000028e+00,-3.317159000000000191e+00
-3.154497999999999802e+00,-3.335469999999999935e+00
-3.154192000000000107e+00,-3.320211000000000023e+00
-3.156022999999999801e+00,-3.305867000000000111e+00
-3.134355999999999920e+00,-3.325398999999999994e+00
-3.133744999999999781e+00,-3.334248999999999796e+00
-3.141070000000000029e+00,-3.323872999999999855e+00
-3.162126999999999910e+00,-3.327230000000000132e+00
-3.167314999999999880e+00,-3.316243000000000052e+00
-3.152972000000000108e+00,-3.348592000000000013e+00
-3.158160000000000078e+00,-3.318379000000000190e+00
-3.132829999999999782e+00,-3.311971000000000220e+00
-3.127031000000000116e+00,-3.305562000000000111e+00
-3.139238999999999891e+00,-3.308613999999999944e+00
-3.120623000000000147e+00,-3.274433999999999845e+00
-3.116960000000000175e+00,-3.326008999999999993e+00
-3.131609000000000087e+00,-3.312276000000000220e+00
-3.137407000000000057e+00,-3.316854000000000191e+00
-3.131609000000000087e+00,-3.295796000000000170e+00
-3.167926000000000020e+00,-3.327840000000000131e+00
-3.150834999999999830e+00,-3.302509999999999835e+00
-3.145341999999999860e+00,-3.304645999999999972e+00
-3.130694000000000088e+00,-3.322957000000000161e+00
-3.148394000000000137e+00,-3.292133999999999894e+00
-3.096207999999999849e+00,-3.279621999999999815e+00
-3.121843000000000146e+00,-3.286029999999999784e+00
-3.145646999999999860e+00,-3.290913000000000199e+00
-3.113602999999999899e+00,-3.304340999999999973e+00
-3.120012000000000008e+00,-3.267720000000000180e+00
-3.093767000000000156e+00,-3.277789999999999981e+00
-3.128861999999999810e+00,-3.292743999999999893e+00
-3.105668999999999791e+00,-3.288167000000000062e+00
-3.103226999999999958e+00,-3.273823000000000150e+00
-3.111772000000000205e+00,-3.295186000000000170e+00
-3.106888999999999790e+00,-3.287860999999999922e+00
-3.106278999999999790e+00,-3.268940000000000179e+00
-3.109636000000000067e+00,-3.282979000000000092e+00
-3.089189000000000185e+00,-3.296406999999999865e+00
-3.092851000000000017e+00,-3.261616000000000071e+00
-3.107499999999999929e+00,-3.286640999999999924e+00
-3.117570999999999870e+00,-3.292438999999999893e+00
-3.085526999999999909e+00,-3.280536999999999814e+00
-3.097733999999999988e+00,-3.293050000000000033e+00
-3.102311999999999959e+00,-3.268330000000000179e+00
-3.088273000000000046e+00,-3.286640999999999924e+00
-3.090104999999999880e+00,-3.270160999999999873e+00
-3.115435000000000176e+00,-3.280536999999999814e+00
-3.102921999999999958e+00,-3.262531000000000070e+00
-3.102006999999999959e+00,-3.273213000000000150e+00
-3.115435000000000176e+00,-3.249713999999999992e+00
-3.060807000000000055e+00,-3.249408999999999992e+00
-3.055009000000000086e+00,-3.260394999999999932e+00
-3.073624999999999829e+00,-3.253985999999999823e+00
-3.103531999999999957e+00,-3.273518000000000150e+00
-3.097123999999999988e+00,-3.245441000000000020e+00
-3.072404000000000135e+00,-3.227435999999999972e+00
-3.094987000000000155e+00,-3.249103999999999992e+00
-3.088273000000000046e+00,-3.224384000000000139e+00
-3.078202000000000105e+00,-3.231402999999999803e+00
-3.066300000000000026e+00,-3.237201000000000217e+00
-3.080643999999999938e+00,-3.239033000000000051e+00
-3.076982000000000106e+00,-3.257038000000000100e+00
-3.074845999999999968e+00,-3.211872000000000060e+00
-3.061723000000000194e+00,-3.219196000000000168e+00
-3.097733999999999988e+00,-3.228655999999999970e+00
-3.073624999999999829e+00,-3.208514999999999784e+00
-3.044327000000000005e+00,-3.218585000000000029e+00
-3.038834000000000035e+00,-3.206682999999999950e+00
-3.049209999999999976e+00,-3.198748999999999842e+00
-3.050431000000000115e+00,-3.229877000000000109e+00
-3.038224000000000036e+00,-3.206989000000000090e+00
-3.055314000000000085e+00,-3.197528000000000148e+00
-3.041275999999999868e+00,-3.214008000000000198e+00
-3.075760999999999967e+00,-3.192645000000000177e+00
-3.033951000000000064e+00,-3.198138000000000147e+00
-3.053177999999999948e+00,-3.200274999999999981e+00
-3.030288999999999788e+00,-3.195087000000000010e+00
-3.051651999999999809e+00,-3.173113999999999990e+00
-3.037002999999999897e+00,-3.165484000000000187e+00
-3.047073999999999838e+00,-3.180438000000000098e+00
-3.051956999999999809e+00,-3.178911999999999960e+00
-3.002212999999999798e+00,-3.177690999999999821e+00
-3.012894000000000183e+00,-3.128251999999999811e+00
-2.999770999999999965e+00,-3.154497999999999802e+00
-3.009841999999999906e+00,-3.156938999999999940e+00
-3.000380999999999965e+00,-3.152360999999999969e+00
-2.984207000000000054e+00,-3.150529999999999831e+00
-2.968948000000000143e+00,-3.143206000000000166e+00
-2.970778999999999836e+00,-3.141070000000000029e+00
-2.989090000000000025e+00,-3.142290000000000028e+00
-2.959792000000000201e+00,-3.137407000000000057e+00
-2.984512000000000054e+00,-3.123979999999999979e+00
-2.973831000000000113e+00,-3.126726000000000116e+00
-2.982070999999999916e+00,-3.151750999999999969e+00
-2.970778999999999836e+00,-3.140763999999999889e+00
-2.940261000000000013e+00,-3.136492000000000058e+00
-2.941787000000000152e+00,-3.116350000000000176e+00
-2.911878999999999884e+00,-3.110857000000000205e+00
-2.863049999999999873e+00,-3.100175000000000125e+00
-2.840161999999999853e+00,-3.098038999999999987e+00
-2.811170000000000169e+00,-3.092241000000000017e+00
-2.789197000000000148e+00,-3.088579000000000185e+00
-2.741893999999999831e+00,-3.073929999999999829e+00
-2.719310000000000116e+00,-3.065690000000000026e+00
-2.716868999999999978e+00,-3.076982000000000106e+00
-2.647898000000000085e+00,-3.087358000000000047e+00
-2.629891999999999896e+00,-3.074234999999999829e+00
-2.598154000000000075e+00,-3.068436999999999859e+00
-2.594491000000000103e+00,-3.064468999999999888e+00
-2.549630000000000063e+00,-3.067521000000000164e+00
-2.513008000000000131e+00,-3.033646000000000065e+00
-2.508430999999999855e+00,-3.035172000000000203e+00
-2.546882999999999786e+00,-3.057754999999999779e+00
-2.477301999999999893e+00,-3.023575000000000124e+00
-2.467535999999999952e+00,-2.999465999999999966e+00
-2.484627000000000141e+00,-2.977492999999999945e+00
-2.458991000000000149e+00,-2.957046000000000063e+00
-2.465399999999999814e+00,-2.968948000000000143e+00
-2.463874000000000120e+00,-2.938124999999999876e+00
-2.453193000000000179e+00,-2.944838999999999984e+00
-2.453803000000000178e+00,-2.905470000000000219e+00
-2.482184999999999864e+00,-2.863661000000000012e+00
-2.504462999999999884e+00,-2.841381999999999852e+00
-2.486762999999999835e+00,-2.798046999999999951e+00
-2.495613000000000081e+00,-2.770580999999999960e+00
-2.543832000000000093e+00,-2.701305000000000067e+00
-2.548713999999999924e+00,-2.682688999999999879e+00
-2.563972999999999836e+00,-2.658274000000000026e+00
-2.575874999999999915e+00,-2.620127000000000095e+00
-2.583810000000000162e+00,-2.580757999999999885e+00
-2.591439999999999966e+00,-2.556344000000000172e+00
-2.607308999999999877e+00,-2.559091000000000005e+00
-2.623788999999999927e+00,-2.527047000000000043e+00
-2.634774999999999867e+00,-2.513923999999999825e+00
-2.632029000000000174e+00,-2.512398000000000131e+00
-2.641793999999999976e+00,-2.492560999999999805e+00
-2.667123999999999828e+00,-2.493171999999999944e+00
-2.686961000000000155e+00,-2.509040999999999855e+00
-2.697642000000000095e+00,-2.526435999999999904e+00
-2.710459999999999869e+00,-2.553901999999999894e+00
-2.719920999999999811e+00,-2.536201999999999845e+00
-2.733042999999999889e+00,-2.546272999999999787e+00
-2.767529000000000128e+00,-2.559701000000000004e+00
-2.764171999999999851e+00,-2.586861999999999995e+00
-2.765392999999999990e+00,-2.646676999999999946e+00
-2.796215999999999813e+00,-2.649728999999999779e+00
-2.824291999999999803e+00,-2.690929000000000126e+00
-2.826429000000000080e+00,-2.708629000000000175e+00
-2.811170000000000169e+00,-2.749522999999999939e+00
-2.842297999999999991e+00,-2.799573000000000089e+00
-2.855421000000000209e+00,-2.790417000000000147e+00
-2.900281999999999805e+00,-2.816968000000000139e+00
-2.860914000000000179e+00,-2.822461000000000109e+00
-2.870375000000000121e+00,-2.865797000000000150e+00
-2.888990999999999865e+00,-2.918897999999999993e+00
-2.916151999999999855e+00,-2.917371999999999854e+00
-2.903334000000000081e+00,-2.960707999999999895e+00
-2.920119000000000131e+00,-2.986648000000000192e+00
-2.902724000000000082e+00,-2.990311000000000163e+00
-2.873731999999999953e+00,-3.011368000000000045e+00
-2.897536000000000111e+00,-3.049516000000000115e+00
-2.923780999999999963e+00,-3.065690000000000026e+00
-2.918897999999999993e+00,-3.084916000000000214e+00
-2.965590999999999866e+00,-3.098650000000000126e+00
-2.936294000000000182e+00,-3.098038999999999987e+00
-2.942397000000000151e+00,-3.077287000000000106e+00
-2.962844000000000033e+00,-3.101090999999999820e+00
-2.959182000000000201e+00,-3.131914000000000087e+00
-2.958572000000000202e+00,-3.132524999999999782e+00
-2.963149000000000033e+00,-3.135882000000000058e+00
-2.953993999999999787e+00,-3.148699000000000137e+00
-2.969558000000000142e+00,-3.155412999999999801e+00
-2.974441000000000113e+00,-3.159075000000000077e+00
-2.975356999999999807e+00,-3.152972000000000108e+00
-3.001602000000000103e+00,-3.167619999999999880e+00
-2.971694999999999975e+00,-3.139543999999999890e+00
-2.997329999999999828e+00,-3.165179000000000187e+00
-2.991531000000000162e+00,-3.167926000000000020e+00
-2.969558000000000142e+00,-3.176470999999999822e+00
-2.986343000000000192e+00,-3.177995999999999821e+00
-3.000075999999999965e+00,-3.163958000000000048e+00
-2.978407999999999944e+00,-3.171587999999999852e+00
-2.977797999999999945e+00,-3.203326000000000118e+00
-2.991226000000000163e+00,-3.200274999999999981e+00
-2.981765000000000221e+00,-3.182268999999999792e+00
-3.038224000000000036e+00,-3.191424000000000039e+00
-3.005570000000000075e+00,-3.180438000000000098e+00
-2.994887999999999995e+00,-3.208209000000000088e+00
-3.008316000000000212e+00,-3.185016000000000069e+00
-3.005570000000000075e+00,-3.184099999999999930e+00
-3.014114999999999878e+00,-3.184099999999999930e+00
-3.040665000000000173e+00,-3.185931000000000068e+00
-3.031814999999999927e+00,-3.196002000000000010e+00
-3.021438999999999986e+00,-3.194475999999999871e+00
-3.009536999999999907e+00,-3.216448999999999891e+00
-3.005570000000000075e+00,-3.199053999999999842e+00
-3.015029999999999877e+00,-3.205157999999999952e+00
-2.990311000000000163e+00,-3.192340000000000177e+00
-3.018692000000000153e+00,-3.182573999999999792e+00
-3.018692000000000153e+00,-3.185931000000000068e+00
-3.001907000000000103e+00,-3.187152000000000207e+00
-2.998855999999999966e+00,-3.203326000000000118e+00
-3.023575000000000124e+00,-3.177690999999999821e+00
-3.015946000000000016e+00,-3.206377999999999950e+00
-3.008011000000000212e+00,-3.189287999999999901e+00
-3.001907000000000103e+00,-3.175555000000000128e+00
-3.017777000000000154e+00,-3.184404999999999930e+00
-3.018692000000000153e+00,-3.187457000000000207e+00
-2.989700000000000024e+00,-3.191730000000000178e+00
-3.001297000000000104e+00,-3.167926000000000020e+00
-3.002517999999999798e+00,-3.173418999999999990e+00
-3.017777000000000154e+00,-3.192950000000000177e+00
-3.016556000000000015e+00,-3.200579999999999981e+00
-3.039139000000000035e+00,-3.198138000000000147e+00
-2.978102999999999945e+00,-3.175555000000000128e+00
-2.979934000000000083e+00,-3.175860000000000127e+00
-2.995192999999999994e+00,-3.177385999999999822e+00
-2.986343000000000192e+00,-3.173723999999999990e+00
-2.974441000000000113e+00,-3.179521999999999959e+00
-3.000992000000000104e+00,-3.180743000000000098e+00
-2.983902000000000054e+00,-3.196918000000000148e+00
-3.005263999999999935e+00,-3.160296000000000216e+00
-2.987563999999999886e+00,-3.157548999999999939e+00
-2.968032000000000004e+00,-3.183184999999999931e+00
-2.990311000000000163e+00,-3.176165000000000127e+00
-2.992141999999999857e+00,-3.164263000000000048e+00
-2.987868999999999886e+00,-3.166094000000000186e+00
-2.983597000000000055e+00,-3.147172999999999998e+00
-2.980239999999999778e+00,-3.174333999999999989e+00
-3.012894000000000183e+00,-3.167314999999999880e+00
-2.978102999999999945e+00,-3.151140999999999970e+00
-2.990005000000000024e+00,-3.166094000000000186e+00
-2.995192999999999994e+00,-3.167314999999999880e+00
-2.972609999999999975e+00,-3.158465000000000078e+00
-2.991226000000000163e+00,-3.165789000000000186e+00
-2.977797999999999945e+00,-3.167619999999999880e+00
-2.993056999999999856e+00,-3.164569000000000187e+00
-2.955214999999999925e+00,-3.164874000000000187e+00
-2.996414000000000133e+00,-3.158160000000000078e+00
-2.965590999999999866e+00,-3.129167999999999950e+00
-2.971083999999999836e+00,-3.159380000000000077e+00
-2.983290999999999915e+00,-3.133439999999999781e+00
-2.991531000000000162e+00,-3.159380000000000077e+00
-2.956434999999999924e+00,-3.158160000000000078e+00
-2.955214999999999925e+00,-3.153582000000000107e+00
-2.957961000000000062e+00,-3.163958000000000048e+00
-2.932936999999999905e+00,-3.146562999999999999e+00
-2.953078999999999787e+00,-3.141375000000000028e+00
-2.948805999999999816e+00,-3.139238999999999891e+00
-2.974746000000000112e+00,-3.131609000000000087e+00
-2.936904000000000181e+00,-3.145952999999999999e+00
-2.942092000000000152e+00,-3.145646999999999860e+00
-2.984207000000000054e+00,-3.134050999999999920e+00
-2.940261000000000013e+00,-3.097123999999999988e+00
-2.936904000000000181e+00,-3.116350000000000176e+00
-2.919814000000000132e+00,-3.112382999999999900e+00
-2.925612000000000101e+00,-3.100175000000000125e+00
-2.938734999999999875e+00,-3.140763999999999889e+00
-2.932021000000000210e+00,-3.106583999999999790e+00
-2.911573999999999884e+00,-3.073014000000000134e+00
-2.916456999999999855e+00,-3.075150999999999968e+00
-2.934156999999999904e+00,-3.093156000000000017e+00
-2.914931000000000161e+00,-3.086441999999999908e+00
-2.920119000000000131e+00,-3.095902999999999849e+00
-2.906690999999999914e+00,-3.083085000000000075e+00
-2.882582000000000200e+00,-3.069962999999999997e+00
-2.873731999999999953e+00,-3.065995000000000026e+00
-2.879529999999999923e+00,-3.049821000000000115e+00
-2.920729000000000131e+00,-3.079117999999999800e+00
-2.894788999999999835e+00,-3.062943000000000193e+00
-2.899671999999999805e+00,-3.074234999999999829e+00
-2.888075000000000170e+00,-3.050736000000000114e+00
-2.885022999999999893e+00,-3.059280999999999917e+00
-2.898451000000000111e+00,-3.067216000000000165e+00
-2.862439999999999873e+00,-3.057449999999999779e+00
-2.884107999999999894e+00,-3.051651999999999809e+00
-2.865187000000000150e+00,-3.073624999999999829e+00
-2.836805000000000021e+00,-3.028763000000000094e+00
-2.857251999999999903e+00,-3.036392999999999898e+00
-2.867627999999999844e+00,-3.038834000000000035e+00
-2.841076999999999853e+00,-3.030288999999999788e+00
-2.873731999999999953e+00,-3.042802000000000007e+00
-2.854810000000000070e+00,-3.007095000000000073e+00
-2.852368999999999932e+00,-3.042190999999999867e+00
-2.816052000000000000e+00,-2.997939999999999827e+00
-2.823376999999999803e+00,-3.016556000000000015e+00
-2.841992999999999991e+00,-3.022660000000000124e+00
-2.829175000000000217e+00,-3.016251000000000015e+00
-2.821851000000000109e+00,-2.991836000000000162e+00
-2.808727999999999891e+00,-2.997939999999999827e+00
-2.802624999999999922e+00,-3.000992000000000104e+00
-2.783703000000000038e+00,-2.996109000000000133e+00
-2.782483000000000040e+00,-2.995499000000000134e+00
-2.759593999999999880e+00,-2.990311000000000163e+00
-2.705881999999999898e+00,-2.979019000000000084e+00
-2.673532999999999937e+00,-2.979934000000000083e+00
-2.663766999999999996e+00,-2.977187999999999946e+00
-2.656747999999999887e+00,-2.975661999999999807e+00
-2.603037000000000045e+00,-2.982375999999999916e+00
-2.571603000000000083e+00,-2.953993999999999787e+00
-2.542305999999999955e+00,-2.953078999999999787e+00
-2.521859000000000073e+00,-2.971083999999999836e+00
-2.444647999999999932e+00,-2.960097999999999896e+00
-2.460211999999999843e+00,-2.988785000000000025e+00
-2.475471000000000199e+00,-2.958267000000000202e+00
-2.454413999999999874e+00,-2.944532999999999845e+00
-2.403754000000000168e+00,-2.931411000000000211e+00
-2.389409999999999812e+00,-2.925002000000000102e+00
-2.405279999999999863e+00,-2.931716000000000211e+00
-2.402533000000000030e+00,-2.910048000000000190e+00
-2.379950000000000010e+00,-2.900892999999999944e+00
-2.370794000000000068e+00,-2.917677999999999994e+00
-2.396123999999999921e+00,-2.898451000000000111e+00
-2.383611999999999842e+00,-2.905470000000000219e+00
-2.374150999999999900e+00,-2.897536000000000111e+00
-2.432135999999999854e+00,-2.876478000000000090e+00
-2.412908999999999970e+00,-2.820934999999999970e+00
-2.450140999999999902e+00,-2.822461000000000109e+00
-2.422064999999999912e+00,-2.785229000000000177e+00
-2.443731999999999793e+00,-2.758068000000000186e+00
-2.448310000000000208e+00,-2.755932000000000048e+00
-2.481879999999999864e+00,-2.706188000000000038e+00
-2.520942999999999934e+00,-2.674754000000000076e+00
-2.536201999999999845e+00,-2.614939000000000124e+00
-2.519111999999999796e+00,-2.605173000000000183e+00
-2.542610999999999954e+00,-2.552071000000000200e+00
-2.548408999999999924e+00,-2.535591999999999846e+00
-2.620432000000000095e+00,-2.505684000000000022e+00
-2.618295999999999957e+00,-2.475471000000000199e+00
-2.645150999999999808e+00,-2.473030000000000062e+00
-2.657664000000000026e+00,-2.470587999999999784e+00
-2.655527999999999889e+00,-2.476081000000000198e+00
-2.714427000000000145e+00,-2.440374999999999961e+00
-2.708629000000000175e+00,-2.432135999999999854e+00
-2.742198999999999831e+00,-2.468452000000000091e+00
-2.765697999999999990e+00,-2.481269999999999865e+00
-2.773937999999999793e+00,-2.488593999999999973e+00
-2.804149999999999920e+00,-2.494086999999999943e+00
-2.788281000000000009e+00,-2.536811999999999845e+00
-2.786449999999999871e+00,-2.575264999999999915e+00
-2.844129000000000129e+00,-2.601815999999999907e+00
-2.823986999999999803e+00,-2.608530000000000015e+00
-2.872815999999999814e+00,-2.648203000000000085e+00
-2.857556999999999903e+00,-2.691844000000000126e+00
-2.864881000000000011e+00,-2.700083999999999929e+00
-2.860609000000000179e+00,-2.748301999999999801e+00
-2.875868000000000091e+00,-2.788586000000000009e+00
-2.873120999999999814e+00,-2.803844999999999921e+00
-2.916456999999999855e+00,-2.851758999999999933e+00
-2.914015000000000022e+00,-2.899061999999999806e+00
-2.887465000000000170e+00,-2.907607000000000053e+00
-2.913100000000000023e+00,-2.902112999999999943e+00
-2.902419000000000082e+00,-2.960097999999999896e+00
-2.893263000000000140e+00,-2.950331999999999955e+00
-2.897536000000000111e+00,-2.983902000000000054e+00
-2.924392000000000102e+00,-3.007706000000000213e+00
-2.913710000000000022e+00,-3.010758000000000045e+00
-2.908522000000000052e+00,-3.023270000000000124e+00
-2.921644999999999825e+00,-3.055924000000000085e+00
-2.898146000000000111e+00,-3.041275999999999868e+00
-2.910963999999999885e+00,-3.081253999999999937e+00
-2.915846000000000160e+00,-3.078812999999999800e+00
-2.902112999999999943e+00,-3.078202000000000105e+00
-2.933241999999999905e+00,-3.054397999999999946e+00
-2.905165000000000219e+00,-3.104753000000000096e+00
-2.920424000000000131e+00,-3.105668999999999791e+00
-2.921949999999999825e+00,-3.120012000000000008e+00
-2.915846000000000160e+00,-3.106888999999999790e+00
-2.880446000000000062e+00,-3.091629999999999878e+00
-2.902112999999999943e+00,-3.068436999999999859e+00
-2.913710000000000022e+00,-3.109941000000000066e+00
-2.940566000000000013e+00,-3.125199999999999978e+00
-2.879529999999999923e+00,-3.126116000000000117e+00
-2.890210999999999864e+00,-3.118790999999999869e+00
-2.917677999999999994e+00,-3.125504999999999978e+00
-2.905165000000000219e+00,-3.126421000000000117e+00
-2.907607000000000053e+00,-3.130387999999999948e+00
-2.893568000000000140e+00,-3.108109999999999928e+00
-2.888990999999999865e+00,-3.088884000000000185e+00
-2.918287999999999993e+00,-3.127641999999999811e+00
-2.908217000000000052e+00,-3.124589999999999979e+00
-2.913405000000000022e+00,-3.112992999999999899e+00
-2.892653000000000141e+00,-3.094987000000000155e+00
-2.910658000000000190e+00,-3.109026000000000067e+00
-2.909438000000000191e+00,-3.098343999999999987e+00
-2.899061999999999806e+00,-3.115435000000000176e+00
-2.884412999999999894e+00,-3.073929999999999829e+00
-2.898451000000000111e+00,-3.117265999999999870e+00
-2.900892999999999944e+00,-3.102616999999999958e+00
-2.885327999999999893e+00,-3.073929999999999829e+00
-2.871900999999999815e+00,-3.094987000000000155e+00
-2.920729000000000131e+00,-3.104753000000000096e+00
-2.922865999999999964e+00,-3.130999000000000088e+00
-2.891737000000000002e+00,-3.133134999999999781e+00
-2.902112999999999943e+00,-3.095292999999999850e+00
-2.919509000000000132e+00,-3.083085000000000075e+00
-2.929273999999999933e+00,-3.094377000000000155e+00
-2.915541000000000160e+00,-3.082780000000000076e+00
-2.879224999999999923e+00,-3.108109999999999928e+00
-2.908522000000000052e+00,-3.089799000000000184e+00
-2.891432000000000002e+00,-3.095902999999999849e+00
-2.882582000000000200e+00,-3.098038999999999987e+00
-2.915846000000000160e+00,-3.089494000000000185e+00
-2.888990999999999865e+00,-3.080948999999999938e+00
-2.867932999999999844e+00,-3.084001000000000214e+00
-2.883802999999999894e+00,-3.100785999999999820e+00
-2.911573999999999884e+00,-3.068131999999999859e+00
-2.917982999999999993e+00,-3.085831999999999908e+00
-2.889600999999999864e+00,-3.094377000000000155e+00
-2.889600999999999864e+00,-3.086748000000000047e+00
-2.903944000000000081e+00,-3.101395999999999820e+00
-2.891127000000000002e+00,-3.103531999999999957e+00
-2.884717999999999893e+00,-3.091936000000000018e+00
-2.886244000000000032e+00,-3.101090999999999820e+00
-2.898146000000000111e+00,-3.097123999999999988e+00
-2.902112999999999943e+00,-3.089799000000000184e+00
-2.901502999999999943e+00,-3.089799000000000184e+00
-2.875868000000000091e+00,-3.090409999999999879e+00
-2.855726000000000209e+00,-3.060807000000000055e+00
-2.881971000000000060e+00,-3.089799000000000184e+00
-2.909133000000000191e+00,-3.085831999999999908e+00
-2.895398999999999834e+00,-3.079422999999999799e+00
-2.903029000000000082e+00,-3.095292999999999850e+00
-2.873120999999999814e+00,-3.076065999999999967e+00
-2.872205999999999815e+00,-3.078507999999999800e+00
-2.863049999999999873e+00,-3.065690000000000026e+00
-2.894178999999999835e+00,-3.053787999999999947e+00
-2.844129000000000129e+00,-3.060807000000000055e+00
-2.833143000000000189e+00,-3.068131999999999859e+00
-2.889905999999999864e+00,-3.068436999999999859e+00
-2.863049999999999873e+00,-3.048599999999999977e+00
-2.882887000000000199e+00,-3.061112000000000055e+00
-2.859388000000000041e+00,-3.071182999999999996e+00
-2.842602999999999991e+00,-3.052872999999999948e+00
-2.856336000000000208e+00,-3.061112000000000055e+00
-2.864576000000000011e+00,-3.062943000000000193e+00
-2.860914000000000179e+00,-3.072099000000000135e+00
-2.875868000000000091e+00,-3.050126000000000115e+00
-2.879834999999999923e+00,-3.055314000000000085e+00
-2.871900999999999815e+00,-3.051956999999999809e+00
-2.879834999999999923e+00,-3.049821000000000115e+00
-2.846264999999999823e+00,-3.051651999999999809e+00
-2.872205999999999815e+00,-3.057144999999999779e+00
-2.822461000000000109e+00,-3.049516000000000115e+00
-2.880139999999999922e+00,-3.058975999999999917e+00
-2.863661000000000012e+00,-3.040970000000000173e+00
-2.861829999999999874e+00,-3.071794000000000135e+00
-2.851452999999999793e+00,-3.055009000000000086e+00
-2.816663000000000139e+00,-3.054397999999999946e+00
-2.867322999999999844e+00,-3.064468999999999888e+00
-2.804149999999999920e+00,-3.041885999999999868e+00
-2.838636000000000159e+00,-3.029068000000000094e+00
-2.817578000000000138e+00,-3.062028000000000194e+00
-2.847485999999999962e+00,-3.016251000000000015e+00
-2.834363000000000188e+00,-3.022965000000000124e+00
-2.846570999999999962e+00,-3.011978000000000044e+00
-2.846264999999999823e+00,-3.013199000000000183e+00
-2.853285000000000071e+00,-3.024185999999999819e+00
-2.799878000000000089e+00,-3.006180000000000074e+00
-2.828565000000000218e+00,-3.014114999999999878e+00
-2.844739000000000129e+00,-3.011063000000000045e+00
