Extracellular,Intracellular_PD1
-1.235999999999999946e-02,-3.592737000000000069e+00
-1.419100000000000049e-02,-3.581749999999999989e+00
-3.952100000000000057e-02,-3.592737000000000069e+00
-3.646900000000000142e-02,-3.572595000000000187e+00
-1.022400000000000045e-02,-3.594568000000000207e+00
-2.288999999999999802e-03,-3.591820999999999930e+00
-1.174900000000000076e-02,-3.604028000000000009e+00
7.630000000000000063e-04,-3.602808000000000010e+00
-2.792400000000000090e-02,-3.622339000000000198e+00
-2.731400000000000147e-02,-3.604944000000000148e+00
-3.677400000000000113e-02,-3.597620000000000040e+00
-4.837099999999999733e-02,-3.582361000000000129e+00
-3.280700000000000283e-02,-3.600671000000000177e+00
-2.517700000000000146e-02,-3.626612000000000169e+00
-7.781999999999999855e-03,-3.609827000000000119e+00
-4.580000000000000195e-04,-3.600976999999999872e+00
-2.548299999999999871e-02,-3.615320000000000089e+00
-1.754800000000000110e-02,-3.630884000000000000e+00
-1.876900000000000096e-02,-3.625391000000000030e+00
-1.205499999999999974e-02,-3.585106999999999822e+00
-9.308000000000000301e-03,-3.641871000000000080e+00
-2.487199999999999828e-02,-3.592432000000000070e+00
-6.866999999999999840e-03,-3.644922999999999913e+00
-1.327500000000000034e-02,-3.620203000000000060e+00
-9.308000000000000301e-03,-3.601281999999999872e+00
-2.304099999999999898e-02,-3.640344999999999942e+00
-3.646900000000000142e-02,-3.607079999999999842e+00
-5.950999999999999693e-03,-3.636071999999999971e+00
-1.480099999999999992e-02,-3.652247000000000021e+00
-3.005999999999999991e-02,-3.641871000000000080e+00
-2.761900000000000119e-02,-3.643702000000000218e+00
-3.860500000000000043e-02,-3.640039999999999942e+00
-3.463800000000000212e-02,-3.658044999999999991e+00
-4.898099999999999676e-02,-3.629969000000000001e+00
-4.562399999999999789e-02,-3.633325999999999834e+00
-3.005999999999999991e-02,-3.654078000000000159e+00
-9.613000000000000017e-03,-3.631189000000000000e+00
-2.151499999999999940e-02,-3.664454000000000100e+00
-1.724300000000000138e-02,-3.650415999999999883e+00
-1.480099999999999992e-02,-3.662622999999999962e+00
-2.639800000000000132e-02,-3.667505999999999933e+00
6.560999999999999992e-03,-3.674220000000000041e+00
-8.392000000000000154e-03,-3.660486999999999824e+00
1.297000000000000063e-02,-3.671168000000000209e+00
-1.449600000000000020e-02,-3.643702000000000218e+00
-1.480099999999999992e-02,-3.689478999999999953e+00
1.678000000000000021e-03,-3.650415999999999883e+00
-1.144399999999999931e-02,-3.682459999999999845e+00
-5.645999999999999977e-03,-3.675441000000000180e+00
-1.327500000000000034e-02,-3.701991000000000032e+00
-8.697999999999999135e-03,-3.694666999999999923e+00
-2.029399999999999954e-02,-3.676051000000000180e+00
1.632700000000000123e-02,-3.683069999999999844e+00
-5.341000000000000261e-03,-3.698329000000000200e+00
-2.975500000000000020e-02,-3.675135000000000041e+00
-1.846300000000000024e-02,-3.713893000000000111e+00
-2.731400000000000147e-02,-3.682154999999999845e+00
-1.449600000000000020e-02,-3.708400000000000141e+00
-1.113899999999999960e-02,-3.706264000000000003e+00
-3.433300000000000241e-02,-3.719997000000000220e+00
-2.578799999999999842e-02,-3.704127999999999865e+00
-4.501399999999999846e-02,-3.712061999999999973e+00
-1.449600000000000020e-02,-3.712366999999999972e+00
-2.548299999999999871e-02,-3.684900999999999982e+00
-2.365099999999999841e-02,-3.724575000000000191e+00
-2.181999999999999912e-02,-3.723049000000000053e+00
-1.480099999999999992e-02,-3.745937000000000072e+00
-2.120999999999999969e-02,-3.722437999999999914e+00
-2.792400000000000090e-02,-3.733424999999999994e+00
-1.067999999999999939e-03,-3.713588000000000111e+00
4.120000000000000398e-03,-3.763942999999999817e+00
-3.891100000000000114e-02,-3.781642999999999866e+00
-3.921600000000000086e-02,-3.795376999999999779e+00
-1.327500000000000034e-02,-3.773709000000000202e+00
1.530000000000000056e-04,-3.732203999999999855e+00
-3.494300000000000184e-02,-3.770961999999999925e+00
-4.043599999999999972e-02,-3.768215000000000092e+00
-4.729999999999999830e-03,-3.744717000000000073e+00
-1.419100000000000049e-02,-3.757229000000000152e+00
-1.235999999999999946e-02,-3.779812000000000172e+00
-5.645999999999999977e-03,-3.766690000000000094e+00
-2.761900000000000119e-02,-3.767300000000000093e+00
-1.754800000000000110e-02,-3.768825999999999787e+00
-6.256000000000000276e-03,-3.796597000000000222e+00
-1.530000000000000056e-04,-3.762417000000000122e+00
-7.630000000000000063e-04,-3.786525999999999836e+00
-5.035000000000000413e-03,-3.788968000000000114e+00
-7.630000000000000063e-04,-3.786525999999999836e+00
-3.891100000000000114e-02,-3.794156000000000084e+00
-4.135199999999999987e-02,-3.777371000000000034e+00
-1.724300000000000138e-02,-3.785610999999999837e+00
-6.866999999999999840e-03,-3.783474000000000004e+00
-3.219700000000000339e-02,-3.806058000000000163e+00
-2.426199999999999884e-02,-3.796902000000000221e+00
-1.113899999999999960e-02,-3.800870000000000193e+00
-3.005999999999999991e-02,-3.798734000000000055e+00
-3.982600000000000029e-02,-3.796292000000000222e+00
-2.090499999999999997e-02,-3.799649000000000054e+00
-1.327500000000000034e-02,-3.806668000000000163e+00
-8.392000000000000154e-03,-3.777066000000000034e+00
-2.884000000000000105e-02,-3.815824000000000105e+00
-3.158600000000000296e-02,-3.831693000000000016e+00
1.530000000000000056e-04,-3.814297999999999966e+00
-1.876900000000000096e-02,-3.818874999999999797e+00
-3.158600000000000296e-02,-3.828641000000000183e+00
-4.580000000000000195e-04,-3.815824000000000105e+00
-1.907400000000000068e-02,-3.806668000000000163e+00
-1.815800000000000053e-02,-3.842678999999999956e+00
-3.372200000000000197e-02,-3.808498999999999857e+00
-2.639800000000000132e-02,-3.833829000000000153e+00
-1.449600000000000020e-02,-3.823453000000000213e+00
-1.358099999999999932e-02,-3.830471999999999877e+00
-2.243099999999999955e-02,-3.821622000000000074e+00
-2.395699999999999913e-02,-3.843595000000000095e+00
-2.060000000000000026e-02,-3.811551000000000133e+00
-1.541200000000000035e-02,-3.828336000000000183e+00
-3.005999999999999991e-02,-3.845730999999999788e+00
-1.052900000000000016e-02,-3.831693000000000016e+00
-5.035000000000000413e-03,-3.846646999999999927e+00
-1.174900000000000076e-02,-3.839322000000000124e+00
-3.769000000000000128e-02,-3.830471999999999877e+00
-2.304099999999999898e-02,-3.845425999999999789e+00
-1.693800000000000167e-02,-3.816434000000000104e+00
-2.395699999999999913e-02,-3.850919000000000203e+00
-2.975500000000000020e-02,-3.833524000000000154e+00
-1.144399999999999931e-02,-3.862820999999999838e+00
-5.020199999999999663e-02,-3.849699000000000204e+00
-2.273599999999999927e-02,-3.847868000000000066e+00
-1.144399999999999931e-02,-3.872281999999999780e+00
-1.724300000000000138e-02,-3.847868000000000066e+00
-9.308000000000000301e-03,-3.852444999999999897e+00
-3.860500000000000043e-02,-3.849393000000000065e+00
-3.646900000000000142e-02,-3.861600999999999839e+00
-1.937900000000000039e-02,-3.840847999999999818e+00
9.613000000000000017e-03,-3.825588999999999906e+00
-1.984000000000000086e-03,-3.848478000000000065e+00
-1.067999999999999939e-03,-3.853666000000000036e+00
4.580000000000000195e-04,-3.871366000000000085e+00
-3.128100000000000325e-02,-3.868314999999999948e+00
-2.945000000000000048e-02,-3.859464000000000006e+00
-3.402800000000000269e-02,-3.865568000000000115e+00
-4.196199999999999930e-02,-3.859770000000000145e+00
-2.670300000000000104e-02,-3.880522000000000027e+00
-4.562399999999999789e-02,-3.858549000000000007e+00
-3.921600000000000086e-02,-3.899443000000000215e+00
-2.670300000000000104e-02,-3.868619999999999948e+00
-5.935800000000000104e-02,-3.851224999999999898e+00
-3.799500000000000099e-02,-3.901273999999999909e+00
-1.510599999999999964e-02,-3.895780999999999938e+00
-1.724300000000000138e-02,-3.862210999999999839e+00
-2.365099999999999841e-02,-3.871366000000000085e+00
-1.510599999999999964e-02,-3.896390999999999938e+00
-3.005999999999999991e-02,-3.888761999999999830e+00
-7.477000000000000139e-03,-3.869841000000000086e+00
-7.781999999999999855e-03,-3.900358999999999909e+00
-1.052900000000000016e-02,-3.881743000000000166e+00
1.663200000000000095e-02,-3.897307000000000077e+00
-2.761900000000000119e-02,-3.905546999999999880e+00
-4.729999999999999830e-03,-3.905851999999999880e+00
2.288999999999999802e-03,-3.891507999999999967e+00
-1.022400000000000045e-02,-3.893034000000000106e+00
-1.907400000000000068e-02,-3.925994000000000206e+00
-7.781999999999999855e-03,-3.890287999999999968e+00
-1.632700000000000123e-02,-3.922636999999999929e+00
-1.327500000000000034e-02,-3.891202999999999967e+00
7.630000000000000063e-04,-3.892424000000000106e+00
-1.419100000000000049e-02,-3.920195000000000096e+00
-1.724300000000000138e-02,-3.921720999999999790e+00
-2.120999999999999969e-02,-3.909514000000000156e+00
-2.151499999999999940e-02,-3.907683000000000018e+00
-4.257299999999999973e-02,-3.918058999999999958e+00
-2.884000000000000105e-02,-3.916227999999999820e+00
-4.348799999999999888e-02,-3.933927999999999869e+00
-2.212599999999999983e-02,-3.904936000000000185e+00
-2.517700000000000146e-02,-3.897002000000000077e+00
-4.714999999999999747e-02,-3.943083999999999811e+00
-3.097600000000000006e-02,-3.918058999999999958e+00
-3.616400000000000170e-02,-3.919890000000000096e+00
-3.769000000000000128e-02,-3.918058999999999958e+00
-3.402800000000000269e-02,-3.888456999999999830e+00
-3.219700000000000339e-02,-3.916837999999999820e+00
-3.280700000000000283e-02,-3.951324000000000058e+00
-3.128100000000000325e-02,-3.947356000000000087e+00
-3.280700000000000283e-02,-3.913175999999999988e+00
-2.792400000000000090e-02,-3.926299000000000206e+00
-1.480099999999999992e-02,-3.911039999999999850e+00
-1.530000000000000056e-04,-3.919890000000000096e+00
-9.917999999999999733e-03,-3.975433000000000217e+00
-1.998899999999999982e-02,-3.940031999999999979e+00
-1.327500000000000034e-02,-3.963836000000000137e+00
-6.560999999999999992e-03,-3.994048999999999960e+00
-4.729999999999999830e-03,-3.954985999999999891e+00
-2.700800000000000076e-02,-3.969329000000000107e+00
-4.580000000000000195e-04,-3.972075999999999940e+00
1.373000000000000088e-03,-3.962309999999999999e+00
-7.172000000000000423e-03,-3.945829999999999949e+00
-1.571699999999999833e-02,-3.963226000000000138e+00
-1.480099999999999992e-02,-3.955595999999999890e+00
-7.477000000000000139e-03,-3.976653999999999911e+00
1.052900000000000016e-02,-3.962921000000000138e+00
-1.846300000000000024e-02,-3.961395000000000000e+00
-1.388600000000000077e-02,-4.001984000000000208e+00
-2.395699999999999913e-02,-3.985199000000000158e+00
-3.921600000000000086e-02,-3.971770999999999940e+00
-2.060000000000000026e-02,-3.990387000000000128e+00
-4.729999999999999830e-03,-3.987334999999999852e+00
-1.419100000000000049e-02,-4.011444000000000010e+00
-2.456699999999999856e-02,-3.975738000000000216e+00
-1.693800000000000167e-02,-4.002289000000000208e+00
-1.663200000000000095e-02,-3.973602000000000078e+00
-2.456699999999999856e-02,-3.991912999999999823e+00
-5.950999999999999693e-03,-3.981536999999999882e+00
-1.937900000000000039e-02,-3.977873999999999910e+00
-4.580000000000000195e-04,-3.974212000000000078e+00
-1.907400000000000068e-02,-4.005340999999999596e+00
-2.304099999999999898e-02,-3.957122000000000028e+00
-3.952100000000000057e-02,-3.962004999999999999e+00
-4.165699999999999958e-02,-4.009002999999999872e+00
-2.548299999999999871e-02,-4.042877999999999972e+00
-1.632700000000000123e-02,-4.015106000000000286e+00
-4.135199999999999987e-02,-3.988250999999999991e+00
-2.365099999999999841e-02,-3.998626999999999931e+00
-9.917999999999999733e-03,-4.040435999999999694e+00
-2.288999999999999802e-03,-4.004120000000000346e+00
1.907400000000000068e-02,-4.019683999999999813e+00
-1.632700000000000123e-02,-4.005340999999999596e+00
-1.968400000000000011e-02,-4.009002999999999872e+00
-3.372200000000000197e-02,-4.039825999999999695e+00
-2.899000000000000101e-03,-4.029144999999999754e+00
-2.212599999999999983e-02,-4.010224000000000011e+00
-2.639800000000000132e-02,-4.040435999999999694e+00
1.052900000000000016e-02,-4.003204000000000207e+00
-3.463800000000000212e-02,-4.001373000000000069e+00
-2.426199999999999884e-02,-4.032807000000000031e+00
-2.548299999999999871e-02,-4.036469000000000307e+00
-1.541200000000000035e-02,-4.015717000000000425e+00
-2.884000000000000105e-02,-4.023957000000000228e+00
-1.022400000000000045e-02,-4.021819999999999951e+00
3.510000000000000099e-03,-4.031280999999999892e+00
-1.693800000000000167e-02,-4.030670999999999893e+00
-1.663200000000000095e-02,-4.058442000000000327e+00
-1.693800000000000167e-02,-4.014801000000000286e+00
-3.860500000000000043e-02,-4.048676000000000386e+00
-1.235999999999999946e-02,-4.027008000000000365e+00
-1.205499999999999974e-02,-4.020293999999999812e+00
1.297000000000000063e-02,-4.044709000000000110e+00
-1.602200000000000152e-02,-4.044099000000000110e+00
7.781999999999999855e-03,-4.021514999999999951e+00
-1.693800000000000167e-02,-4.052337999999999774e+00
3.510000000000000099e-03,-4.044099000000000110e+00
-1.876900000000000096e-02,-4.092012000000000427e+00
1.358099999999999932e-02,-4.049896999999999636e+00
-1.541200000000000035e-02,-4.060882999999999576e+00
-1.984000000000000086e-03,-4.067903000000000269e+00
-3.372200000000000197e-02,-4.037079000000000306e+00
-1.571699999999999833e-02,-4.074005999999999794e+00
-4.623499999999999832e-02,-4.075836999999999932e+00
-1.083399999999999988e-02,-4.067292000000000129e+00
-1.113899999999999960e-02,-4.056916000000000189e+00
-3.982600000000000029e-02,-4.070649000000000406e+00
-2.060000000000000026e-02,-4.065765999999999991e+00
-1.937900000000000039e-02,-4.069734000000000407e+00
-4.257299999999999973e-02,-4.091707000000000427e+00
-3.005999999999999991e-02,-4.094147999999999676e+00
-2.593999999999999952e-03,-4.065155999999999992e+00
1.419100000000000049e-02,-4.051117999999999775e+00
6.866999999999999840e-03,-4.058442000000000327e+00
-5.950999999999999693e-03,-4.110323000000000171e+00
5.950999999999999693e-03,-4.075836999999999932e+00
-2.243099999999999955e-02,-4.082550999999999597e+00
-1.388600000000000077e-02,-4.097809999999999953e+00
-2.822900000000000062e-02,-4.091402000000000427e+00
-2.593999999999999952e-03,-4.088655000000000150e+00
-3.616400000000000170e-02,-4.083161999999999736e+00
-2.243099999999999955e-02,-4.068208000000000268e+00
-3.280700000000000283e-02,-4.090181000000000289e+00
-3.311200000000000254e-02,-4.078279000000000210e+00
-3.280700000000000283e-02,-4.083466999999999736e+00
-3.433300000000000241e-02,-4.077058000000000071e+00
-2.700800000000000076e-02,-4.067597000000000129e+00
-4.928699999999999748e-02,-4.116731999999999836e+00
-2.243099999999999955e-02,-4.083161999999999736e+00
-5.645999999999999977e-03,-4.099947000000000230e+00
-2.151499999999999940e-02,-4.110933000000000170e+00
-4.580000000000000195e-04,-4.108185999999999893e+00
2.899000000000000101e-03,-4.117341999999999835e+00
1.388600000000000077e-02,-4.129548999999999914e+00
-1.530000000000000056e-04,-4.112764000000000308e+00
-1.876900000000000096e-02,-4.092927000000000426e+00
-2.914500000000000077e-02,-4.084381999999999735e+00
-2.609300000000000161e-02,-4.118256999999999834e+00
-2.395699999999999913e-02,-4.128633999999999915e+00
-4.379299999999999859e-02,-4.160677999999999876e+00
1.984000000000000086e-03,-4.110933000000000170e+00
-2.395699999999999913e-02,-4.106965999999999894e+00
-2.975500000000000020e-02,-4.136262999999999579e+00
-4.562399999999999789e-02,-4.120699000000000112e+00
-2.181999999999999912e-02,-4.129243999999999915e+00
-2.456699999999999856e-02,-4.122225000000000250e+00
-4.074200000000000044e-02,-4.117341999999999835e+00
-2.212599999999999983e-02,-4.148469999999999658e+00
-3.250200000000000311e-02,-4.146944000000000408e+00
-2.731400000000000147e-02,-4.127412999999999776e+00
-2.517700000000000146e-02,-4.131075000000000053e+00
-1.846300000000000024e-02,-4.152743000000000073e+00
-2.120999999999999969e-02,-4.144198000000000270e+00
-2.884000000000000105e-02,-4.137178999999999718e+00
-1.785300000000000081e-02,-4.142367000000000132e+00
4.580000000000000195e-04,-4.149080999999999797e+00
-9.003000000000000586e-03,-4.133822000000000330e+00
-1.968400000000000011e-02,-4.154574000000000211e+00
-1.067999999999999939e-03,-4.153353000000000073e+00
-1.968400000000000011e-02,-4.122530000000000250e+00
-2.212599999999999983e-02,-4.153048000000000073e+00
-2.365099999999999841e-02,-4.165560000000000151e+00
-2.273599999999999927e-02,-4.171358999999999817e+00
-3.036499999999999963e-02,-4.186007000000000033e+00
-1.205499999999999974e-02,-4.130770000000000053e+00
-1.144399999999999931e-02,-4.132296000000000191e+00
-2.578799999999999842e-02,-4.137788999999999717e+00
-5.645999999999999977e-03,-4.166171000000000291e+00
-1.724300000000000138e-02,-4.164340000000000153e+00
-3.510000000000000099e-03,-4.168002000000000429e+00
-4.470899999999999874e-02,-4.175021000000000093e+00
-2.548299999999999871e-02,-4.178683000000000369e+00
-5.294900000000000301e-02,-4.171968999999999816e+00
-2.822900000000000062e-02,-4.157930999999999599e+00
-4.470899999999999874e-02,-4.203707999999999778e+00
-1.876900000000000096e-02,-4.177157000000000231e+00
-2.731400000000000147e-02,-4.179598999999999620e+00
-4.120000000000000398e-03,-4.180513999999999619e+00
-1.327500000000000034e-02,-4.207065000000000055e+00
-1.541200000000000035e-02,-4.159761999999999738e+00
-2.822900000000000062e-02,-4.168612000000000428e+00
-2.456699999999999856e-02,-4.159456999999999738e+00
-3.921600000000000086e-02,-4.197604000000000113e+00
-7.781999999999999855e-03,-4.191805999999999699e+00
-4.043599999999999972e-02,-4.183260999999999896e+00
-2.181999999999999912e-02,-4.198520000000000252e+00
-4.120000000000000398e-03,-4.179293999999999620e+00
-2.578799999999999842e-02,-4.197604000000000113e+00
-3.524800000000000155e-02,-4.175021000000000093e+00
-1.724300000000000138e-02,-4.186007000000000033e+00
-1.022400000000000045e-02,-4.166171000000000291e+00
-2.853400000000000034e-02,-4.190889999999999560e+00
-2.792400000000000090e-02,-4.186007000000000033e+00
-2.029399999999999954e-02,-4.197604000000000113e+00
-1.785300000000000081e-02,-4.207370000000000054e+00
-3.524800000000000155e-02,-4.218050999999999995e+00
-1.358099999999999932e-02,-4.196994000000000113e+00
-4.580000000000000195e-04,-4.170747999999999678e+00
-3.616400000000000170e-02,-4.213168999999999720e+00
-1.602200000000000152e-02,-4.171968999999999816e+00
-7.477000000000000139e-03,-4.197299000000000113e+00
7.630000000000000063e-04,-4.182039999999999758e+00
-6.560999999999999992e-03,-4.210727000000000331e+00
-4.425000000000000114e-03,-4.229343000000000075e+00
-1.297000000000000063e-02,-4.192415999999999698e+00
-7.172000000000000423e-03,-4.216830999999999996e+00
-4.425000000000000114e-03,-4.200656000000000390e+00
-2.181999999999999912e-02,-4.195162999999999975e+00
1.113899999999999960e-02,-4.217135999999999996e+00
-2.593999999999999952e-03,-4.195772999999999975e+00
1.266499999999999918e-02,-4.194857999999999976e+00
-4.729999999999999830e-03,-4.224154999999999660e+00
-1.602200000000000152e-02,-4.210727000000000331e+00
-3.799500000000000099e-02,-4.202791999999999639e+00
-1.984000000000000086e-03,-4.230259000000000214e+00
5.035000000000000413e-03,-4.194552999999999976e+00
-3.524800000000000155e-02,-4.232395000000000351e+00
-2.060000000000000026e-02,-4.215609999999999857e+00
-2.884000000000000105e-02,-4.229648000000000074e+00
-3.769000000000000128e-02,-4.205843999999999916e+00
-4.562399999999999789e-02,-4.197299000000000113e+00
-3.067100000000000035e-02,-4.222324000000000410e+00
-3.280700000000000283e-02,-4.217440999999999995e+00
-4.135199999999999987e-02,-4.200351000000000390e+00
-3.769000000000000128e-02,-4.239414000000000016e+00
-1.480099999999999992e-02,-4.227511999999999937e+00
-1.205499999999999974e-02,-4.241855000000000153e+00
-2.120999999999999969e-02,-4.243381000000000292e+00
-1.358099999999999932e-02,-4.209812000000000332e+00
-1.083399999999999988e-02,-4.198825000000000252e+00
-2.517700000000000146e-02,-4.201266000000000389e+00
-4.928699999999999748e-02,-4.221408000000000271e+00
-9.003000000000000586e-03,-4.192415999999999698e+00
-2.822900000000000062e-02,-4.251926000000000094e+00
-2.288999999999999802e-03,-4.236666999999999739e+00
-3.677400000000000113e-02,-4.233920999999999601e+00
-4.043599999999999972e-02,-4.233005000000000351e+00
-4.729999999999999830e-03,-4.253452000000000233e+00
-3.203999999999999817e-03,-4.229343000000000075e+00
-1.678000000000000021e-03,-4.252842000000000233e+00
-6.866999999999999840e-03,-4.258639999999999759e+00
1.297000000000000063e-02,-4.214999999999999858e+00
-5.341000000000000261e-03,-4.249179999999999957e+00
-2.334599999999999870e-02,-4.254368000000000372e+00
-1.815800000000000053e-02,-4.234835999999999601e+00
-1.419100000000000049e-02,-4.235141999999999740e+00
-2.670300000000000104e-02,-4.248568999999999818e+00
-1.113899999999999960e-02,-4.221714000000000411e+00
4.580000000000000195e-04,-4.240635000000000154e+00
-2.243099999999999955e-02,-4.227206999999999937e+00
-2.884000000000000105e-02,-4.261692000000000036e+00
-1.480099999999999992e-02,-4.223239000000000409e+00
-1.632700000000000123e-02,-4.225985999999999798e+00
-1.968400000000000011e-02,-4.248263999999999818e+00
-8.087000000000000438e-03,-4.249179999999999957e+00
-4.135199999999999987e-02,-4.256503999999999621e+00
-4.196199999999999930e-02,-4.232700000000000351e+00
-4.013100000000000001e-02,-4.241550000000000153e+00
-4.226699999999999902e-02,-4.257419999999999760e+00
-1.022400000000000045e-02,-4.244297000000000430e+00
-3.005999999999999991e-02,-4.261082000000000036e+00
-1.449600000000000020e-02,-4.254368000000000372e+00
7.630000000000000063e-04,-4.258945999999999898e+00
-1.067999999999999939e-03,-4.237582999999999878e+00
-3.646900000000000142e-02,-4.249179999999999957e+00
-2.975500000000000020e-02,-4.234530999999999601e+00
-3.402800000000000269e-02,-4.254673000000000371e+00
-1.052900000000000016e-02,-4.246127999999999680e+00
4.580000000000000195e-04,-4.254673000000000371e+00
-2.273599999999999927e-02,-4.276951000000000391e+00
-1.327500000000000034e-02,-4.273289000000000115e+00
-4.729999999999999830e-03,-4.288547999999999583e+00
-1.602200000000000152e-02,-4.259555999999999898e+00
6.560999999999999992e-03,-4.277561999999999642e+00
-4.729999999999999830e-03,-4.263828000000000173e+00
-3.128100000000000325e-02,-4.268710999999999700e+00
-2.578799999999999842e-02,-4.267184999999999562e+00
-1.724300000000000138e-02,-4.300449999999999662e+00
-4.318299999999999916e-02,-4.273899000000000115e+00
-1.754800000000000110e-02,-4.276951000000000391e+00
-2.670300000000000104e-02,-4.280612999999999779e+00
-4.684499999999999775e-02,-4.299229000000000411e+00
5.035000000000000413e-03,-4.304111999999999938e+00
-5.081299999999999706e-02,-4.269626999999999839e+00
-2.884000000000000105e-02,-4.276341000000000392e+00
-2.792400000000000090e-02,-4.280307999999999780e+00
-1.266499999999999918e-02,-4.286107000000000333e+00
1.678000000000000021e-03,-4.255893999999999622e+00
-1.785300000000000081e-02,-4.285496000000000194e+00
-1.602200000000000152e-02,-4.298314000000000412e+00
-2.120999999999999969e-02,-4.265049000000000312e+00
-3.402800000000000269e-02,-4.261997000000000035e+00
-2.395699999999999913e-02,-4.287632999999999583e+00
-4.623499999999999832e-02,-4.277866999999999642e+00
-3.891100000000000114e-02,-4.318456000000000294e+00
-6.866999999999999840e-03,-4.289157999999999582e+00
-8.392000000000000154e-03,-4.282138999999999918e+00
-1.937900000000000039e-02,-4.306249000000000215e+00
5.035000000000000413e-03,-4.324558999999999820e+00
3.203999999999999817e-03,-4.283970000000000056e+00
-2.029399999999999954e-02,-4.301670999999999800e+00
-1.968400000000000011e-02,-4.279087999999999781e+00
-1.846300000000000024e-02,-4.314794000000000018e+00
-1.174900000000000076e-02,-4.316930000000000156e+00
-1.571699999999999833e-02,-4.302891999999999939e+00
-1.297000000000000063e-02,-4.324864999999999959e+00
-2.456699999999999856e-02,-4.294040999999999997e+00
-2.151499999999999940e-02,-4.323643999999999821e+00
-3.891100000000000114e-02,-4.302891999999999939e+00
-3.372200000000000197e-02,-4.307774000000000214e+00
-2.945000000000000048e-02,-4.320592000000000432e+00
-2.884000000000000105e-02,-4.329442000000000235e+00
-5.950999999999999693e-03,-4.305333000000000077e+00
-3.158600000000000296e-02,-4.313877999999999879e+00
-3.524800000000000155e-02,-4.336767000000000039e+00
-2.395699999999999913e-02,-4.332188999999999623e+00
-4.729999999999999830e-03,-4.305028000000000077e+00
-3.814999999999999815e-03,-4.348362999999999978e+00
4.120000000000000398e-03,-4.325779999999999959e+00
-1.510599999999999964e-02,-4.384680000000000355e+00
-1.571699999999999833e-02,-4.364232999999999585e+00
-8.087000000000000438e-03,-4.327916000000000096e+00
-5.645999999999999977e-03,-4.333409999999999762e+00
2.288999999999999802e-03,-4.319982000000000433e+00
9.613000000000000017e-03,-4.339818000000000175e+00
-7.172000000000000423e-03,-4.321507999999999683e+00
-3.311200000000000254e-02,-4.365758999999999723e+00
-3.494300000000000184e-02,-4.354771999999999643e+00
-2.822900000000000062e-02,-4.370030999999999999e+00
-3.067100000000000035e-02,-4.341649999999999565e+00
-1.541200000000000035e-02,-4.360266000000000197e+00
-3.677400000000000113e-02,-4.380406999999999940e+00
-8.087000000000000438e-03,-4.341649999999999565e+00
-2.304099999999999898e-02,-4.339208000000000176e+00
-3.158600000000000296e-02,-4.353856999999999644e+00
-3.097600000000000006e-02,-4.350195000000000256e+00
-3.769000000000000128e-02,-4.329442000000000235e+00
-9.308000000000000301e-03,-4.344090999999999703e+00
-1.449600000000000020e-02,-4.340429000000000315e+00
-1.174900000000000076e-02,-4.365758999999999723e+00
-2.243099999999999955e-02,-4.358433999999999919e+00
-3.219700000000000339e-02,-4.347447999999999979e+00
-7.781999999999999855e-03,-4.341954999999999565e+00
-3.128100000000000325e-02,-4.337682000000000038e+00
-3.097600000000000006e-02,-4.352636000000000394e+00
-2.761900000000000119e-02,-4.368504999999999860e+00
-1.388600000000000077e-02,-4.347752999999999979e+00
-1.785300000000000081e-02,-4.386510999999999605e+00
-2.761900000000000119e-02,-4.346226999999999840e+00
-4.120000000000000398e-03,-4.359655000000000058e+00
-1.571699999999999833e-02,-4.368504999999999860e+00
-4.867599999999999705e-02,-4.386510999999999605e+00
-3.830000000000000071e-02,-4.357823999999999920e+00
-2.899000000000000101e-03,-4.411230999999999902e+00
-2.212599999999999983e-02,-4.344395999999999702e+00
-3.097600000000000006e-02,-4.365758999999999723e+00
3.814999999999999815e-03,-4.391699000000000019e+00
-9.917999999999999733e-03,-4.354771999999999643e+00
2.395699999999999913e-02,-4.347447999999999979e+00
-7.781999999999999855e-03,-4.392309000000000019e+00
-2.090499999999999997e-02,-4.357823999999999920e+00
-2.029399999999999954e-02,-4.380406999999999940e+00
2.593999999999999952e-03,-4.344090999999999703e+00
-3.128100000000000325e-02,-4.375829999999999664e+00
-1.235999999999999946e-02,-4.382238000000000078e+00
-3.372200000000000197e-02,-4.378270999999999802e+00
4.729999999999999830e-03,-4.359350000000000058e+00
-2.426199999999999884e-02,-4.389257999999999882e+00
-2.761900000000000119e-02,-4.391089000000000020e+00
-1.480099999999999992e-02,-4.360266000000000197e+00
-2.365099999999999841e-02,-4.382238000000000078e+00
-3.524800000000000155e-02,-4.378270999999999802e+00
-3.189100000000000268e-02,-4.389257999999999882e+00
-4.531899999999999817e-02,-4.385595000000000354e+00
-1.373000000000000088e-03,-4.386815999999999605e+00
-3.463800000000000212e-02,-4.387731999999999744e+00
1.530000000000000056e-04,-4.351720000000000255e+00
-4.425000000000000114e-03,-4.378270999999999802e+00
-6.256000000000000276e-03,-4.381933000000000078e+00
-2.670300000000000104e-02,-4.357823999999999920e+00
-1.205499999999999974e-02,-4.366673999999999722e+00
-1.785300000000000081e-02,-4.389562999999999882e+00
-1.907400000000000068e-02,-4.415198000000000178e+00
-1.968400000000000011e-02,-4.390172999999999881e+00
-4.135199999999999987e-02,-4.402379999999999960e+00
-3.341700000000000226e-02,-4.396277000000000434e+00
